,id,content,label
588,500240534481666049,Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leaderhttp://t.co/JpUnwUsN6f http://t.co/Vl504sVOaE	,0
589,500242061279637504,#BreakingNews #ferguson chief says the name of the officer that shot #MichaelBrown will be released this morning http://t.co/roXlFQ6EYA	,1
590,500246996163129344,Ferguson police chief speaks with protesters early Friday am. #ferguson http://t.co/uFHeK4MyxT	,0
591,500247508195749888,#ThatAwesomeMoment when #America comes together as one in the face of adversity.#Ferguson #NMOS14 #MikeBrown #p2 http://t.co/aQtJfINkoA	,0
592,500247666924986369,KKK already raising money for the police officer who shot and killed #MikeBrown - #Ferguson http://t.co/VWkZXjHF7V	,1
593,500249630664560640,Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g	,0
594,500251242124173312,#Ferguson officials to release name of cop who shot Michael Brown on Friday http://t.co/x0P9yUhzUU http://t.co/Gk2DxncNov	,1
595,500251503903662082,Harvard Law students stand in solidarity w/#Ferguson and all innocent victims of #policebrutality  #HandsUpDontShoot http://t.co/XbiwsJ5ieV	,0
596,500251535943942145,COUNTDOWN: One hour until #Ferguson police release the name of the officer that shot #MichaelBrown.	,1
597,500252508884070400,#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w/#Ferguson #EndPoliceBrutality http://t.co/OUEKfOAlSr	,0
598,500254607470518272,At 8:00 police will release the name of the officer who shot Michael Brown. #Ferguson	,1
599,500254671337193474,"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.” #NewDay http://t.co/ZFH4Hh0ty7	",0
600,500255282757632000,It Turns Out Policing Is Better Than Occupying http://t.co/ZuSmhXf9To via @HuffPostPol #Ferguson #Leadership http://t.co/YxG9KVfnJH	,0
601,500256984768475136,"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson http://t.co/XY3NSpbqK8	",0
602,500257166478282752,"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ	",0
603,500258409988763649,"Name of #Ferguson cop is expected to be released by 9 ET, police chief says: http://t.co/NhMsTgfzYi (J.B. Forbes, AP) http://t.co/7LU1iT1EKB	",1
604,500260514807947264,Developing: Police in #Ferguson expected to announce the name of the officer who killed unarmed teen Michael Brown within the hour.	,1
605,500261600579043328,"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police. http://t.co/4hxr1QEjLt	",0
606,500263561298710528,What a difference a day makes. http://t.co/7ojFubJi93 #Ferguson http://t.co/bnUftyC9Bi	,0
607,500263680026869760,"#Ferguson cops beat man, charged him w/""property damage"" for bleeding on their uniforms. Then they lied in court. http://t.co/B0DSHrIfA1	",1
608,500264535471980544,Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/vmQfpneeif	,0
609,500265950667870209,"""Hands up! Don't shoot!"" #Ferguson, MO, protests spread to nearby Clayton. http://t.co/s7KHztwXeq http://t.co/9Ww2erUujj	",0
610,500266427840864256,#Ferguson PD expected to release the name of officer who killed Mike Brown shortly. Watch here http://t.co/7XiK3mhlzZ	,1
611,500266967102914560,Hope replaces tear gas in #Ferguson http://t.co/OLTozbftqW http://t.co/Jzci5COXo1	,0
612,500266977814790144,Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/HP6fgs7a7M dedicated to #MikeBrown #Ferguson	,0
613,500269950876286976,"We have a lot of work to do. From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"" http://t.co/i856G2iRZk	",0
614,500270055540916224,This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/pvhEvqMQ9i	,0
615,500270284117925888,Morning in #Ferguson http://t.co/UzDihpw6M5	,0
616,500270456830562305,#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh#Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa	,0
617,500270780832174080,Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN	,1
618,500271532279877632,"#Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown http://t.co/2ucckGwtHZ	",0
619,500272399867068416,"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/iSnkNpJdr5	",0
620,500273257262886912,The name of the officer who fatally shot teenager #MichaelBrown will be released shortly. Watch CNN: http://t.co/0QL42wwP0v #Ferguson	,1
621,500274132756738048,"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" http://t.co/337F1OD330	",0
622,500274697485824000,"After #Ferguson shooting, nearly half of Americans don’t believe in justice – poll http://t.co/oAz3qywdsV http://t.co/psxx3YvVlF	",0
623,500275854434639872,"Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/mrCwhINAXf #Ferguson	",0
624,500276114011742208,The #Ferguson Solution. My thoughts… http://t.co/7t2SafQeVs RT!	,0
625,500277301607542785,#Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson#stl #MichaelBrown	,0
626,500277311652913152,#Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.	,0
627,500277382461530112,"#Ferguson, Mo., police identify Darren Wilson as the officer who killed Michael Brown last week.	",0
628,500277421506306048,The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson. He has been on the police force for 6 years.	,0
629,500277472068263937,JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/jeslX6oceR	,0
630,500277477986828288,BREAKING - #Ferguson's police chief has announced Darren Wilson as the cop who shot and killed #MikeBrown.	,0
631,500277481119956992,This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #libcrib #KY http://t.co/A5XHpJPq75	,0
632,500277526590423041,BREAKING NEWS: NAME OF OFFICER WHO SHOT #MIKEBROWN - OFFICER DAREN WILSON - #Ferguson	,1
633,500277563072475136,BREAKING: Darren Wilson named as officer who fatally shot #MichaelBrown in #Ferguson	,1
634,500277625773121536,"#Breaking: The officer involved in the shooting of Michael Brown is named Darren Wilson, #Ferguson police chief says.	",1
635,500277808883830784,"BREAKING: #Ferguson police chief just announced that officer Darren Wilson shot the unarmed teen, Michael Brown.	",1
636,500277854341697536,Haven’t seen a police chief run from a microphone that fast since Commissioner Gordon said the Joker was threatening Gotham City #Ferguson	,0
637,500277940253634561,"The name of the officer who shot #MikeBrown has been named. His name is Darren Wilson, a 6-year veteran of the #Ferguson police department.	",1
638,500278045597368320,URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq	,1
639,500278169828470784,BREAKING - #Ferguson's police chief has announced Darren Wilson as the cop who shot and killed #MikeBrown. (not the guy named by Anonymous)	,1
640,500278365031370752,"First, #MikeBrown was accused of shoplifting. Now, it's a robbery? It's very telling how the #Ferguson PD keeps spewing lie after lie.	",1
641,500278485001457664,BREAKING: #Ferguson police have identified Darren Wilson as the cop who shot and killed Michael Brown. More details to come...	,1
642,500278858156085248,BREAKING: #Ferguson police chief names Darren Wilson in killing of unarmed teen	,1
643,500278944881725440,JUST IN: #Ferguson police identify officer who shot Michael Brown http://t.co/ynEjjl1uD1	,1
644,500278978557804544,RT @Smith83K This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #KY http://t.co/TwEej9WWme	,0
645,500279160795721728,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE	",1
646,500279189405433858,"That was very ""SLICK"" of the Police Chief to create a narrative that #MikeBrown was a ""suspect"" in a robbery!  #Ferguson	",1
647,500279519455219712,"Let's be clear, #Ferguson PD never said Officer Darren Wilson was responding to robbery call before contact w/ #MikeBrown until today.	",1
648,500279571988877312,"5) if #Ferguson PD were already put on notice about a Quick-Mart robbery, why was that NEVER part of the narrative till now?	",0
649,500280249629036544,Police name the officer who shot #Ferguson teenager #MichaelBrown. Watch: http://t.co/O76WptH1nE http://t.co/R6bxjsY9CZ	,1
650,500280422295937024,Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.	,1
651,500280477920796672,"Because, of course, when someone commits a robbery they stroll down the middle of the street where everyone can see them. #Ferguson	",1
652,500280658665537537,"REMINDER: #MikeBrown was a kid who just wanted to walk down a street. And for that, HE IS DEAD. Those are the facts. #Ferguson	",1
653,500280809652514816,today #MichaelBrown would've completed his 1st week of college &amp; #Ferguson police chief spent most time suggesting he's the criminal	,1
654,500280838710247424,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson	",1
655,500280847912955904,Hold on while Chief Jackson sprinkles a little crack on that Mike Brown crime scene ... #Ferguson	,1
656,500281037486698498,Exactly how often do police shoot unarmed black men? http://t.co/m5X6ICFtdv #Ferguson http://t.co/elWTCmN3ZN	,0
657,500281094239817728,#MikeBrown wanted to walk down the street. And he is dead. And the #Ferguson PD is using his silence in death to make him a criminal.	,1
658,500281131057811456,"BREAKING NEWS: According to documents released to the press, #MikeBrown was connected to an earlier robbery #Ferguson http://t.co/LuCR9711S0	",1
659,500281856559161344,"I personally don't trust St. Louis County PD, and I think they waited all this time to forge and falsify evidence. #Ferguson #MikeBrown	",1
660,500282606316158976,"#Ferguson ""He fit the description"" means ""I can't tell black people apart"" means ""I never look at their faces or their humanity.""	",0
661,500282674200604672,"Wow. #Ferguson Police Chief struggles to remember #MikeBrown's name but laments the murdering cop's ""injuries."" Pretty telling.	",0
662,500283013541163008,There's still no justification stated for #MikeBrown to be shot to death. #Ferguson	,0
663,500283291493494784,"Oh, a suspect in a robbery? That changes everything. Everyone knows summary execution is the penalty for suspicion of robbery #Ferguson	",1
664,500283314230419456,"Every time the police talk, their story changes. I hate it. #Ferguson	",1
665,500283831803326464,2nd Video footage proving #Ferguson PD Chief lied on @Fox2Now RT @TheAnonMessage2: After moments of #MikeBrown death. http://t.co/5V8mTws9Ep	,1
666,500284377490665472,The surveillance tape the police have on TV DOESNT even look like anything near Canfield Green apts. #MIKEBROWN #Ferguson	,1
667,500284494201757696,"The info given today seems to line up with this witness account, even the alleged theft: http://t.co/7hjBIrf1a3#Ferguson #MikeBrown	",1
668,500284699546517505,If there is surveillance of a robbery why release stills and not the video itself? #Ferguson	,1
669,500284699760427009,"#Ferguson police hand out info to make Michael Brown seem like a thug. But nothing on how he was actually killed, interaction with officer.	",1
670,500284871541940225,I'm NOT believing this story because I know how the police lie and will keep lying and will organize together AND LIE. #MIKEBROWN #Ferguson	,1
671,500285282650832896,"I'm so tired of society making black people defend themselves, even from under the grave. #Ferguson #MikeBrown	",0
672,500285919539511296,"If Dorian Johnson is a suspect in a robbery that justified #DarrenWilson killing #MikeBrown, why hasn't Dorian been arrested? #Ferguson	",1
673,500285938824908801,"""Police in #Ferguson, once charged a man with destruction of property for bleeding on their uniforms while four of them allegedly beat him.""	",1
674,500285962342367232,"The #Ferguson police dept didn't say ""murdered"" of course. Cops never ""murder"" people. Black people just ""are shot"" in proximity of cops	",0
675,500286058664579072,Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR	,1
676,500286059918274561,Bottom line: cops are supposed to use deadly force only when lives are at risk. You don't shoot robbery suspects. #Ferguson	,1
677,500286293688193024,"So police narrative in #Ferguson is unarmed teen suspected in unarmed robbery was shot to death. We've still got a problem, Chief.	",1
678,500286460210462720,.@HarvardBLSA students stand in solidarity with #MikeBrown &amp; the #Ferguson community. #HandsUpDontShoot #HBLSA http://t.co/XDZVHCgv7S	,0
679,500286805720449025,#Ferguson Police apparently has a history of fabrication.  http://t.co/x1d3QTfEBx	,1
680,500286865963245568,When people can't handle your content.....attack your character! #Ferguson	,0
681,500286984162525184,MORE: #Ferguson police chief identifies Darren Wilson as cop who shot Michael Brown http://t.co/Qojlgp8mlc http://t.co/mwZBmZjAst	,1
682,500287224957898752,Being shot 10 times in the street for stealing cigars is due process? No arrest. No trial. No conviction―just immediate execution. #Ferguson	,1
683,500287313256402945,"An observation from yrs in practice - if it takes you 5 days to get your story out &amp; it doesn't make sense, it's probably not true #Ferguson	",1
684,500287479015292928,.....for a cover-up to be successful....you must first discredit the victim.....#Ferguson	,1
685,500287491182579712,And I feel silly for pointing this out but...In America we don't have  executions by gunfire for alleged robberies. #Ferguson #MikeBrown	,1
686,500287538578587648,So lets recap. No dashboard cam of the incident. But definitely photos of Michael Brown in a store. Funny how that happens #NMOS14 #Ferguson	,1
687,500287595403022336,"Cops were extra aggressive to incite fear and cause chaos, giving the #Ferguson PD time to destroy and/or manufacture any ""evidence"" needed	",1
688,500287815734013952,"The police chief is a 5 star general in projection, imagination and deflection...took a week to hatch this theory #Ferguson	",1
689,500287857727377408,Just did a google map search. There are 2 Quick Trips in #Ferguson and they are on opposite ends of the town. Did #MikeBrown teleport?	,1
690,500288263320768512,"basically #Ferguson PD did an opposition research dump on mike brown, and not their jobs	",1
691,500288349924782080,Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson	,1
692,500288581081260032,"In 2009 #Ferguson PD beat a black man, then charged him for getting blood on their uniforms http://t.co/Y1QTm1BZyt http://t.co/KcuZ5VFMOn	",1
693,500288693031419904,"We are seeing, in high relief, why we need a federal government. #Ferguson	",0
694,500288971197263873,so #MikeBrown's hat disappeared and he changed into shoes right? #Ferguson http://t.co/2zu5sUH84S	,1
695,500289088285863936,How can trust the profiling skills of the chief on a boy he never met but couldn't pick up the psychopath he worked with #ferguson	,0
696,500289154581008384,so if he was with #DorianJohnson at the robbery why wasn't he in custody? All media outlets interviewed him before the police #Ferguson	,1
697,500289307257868288,The selective release of information by #Ferguson PD tells us nothing about the shooting. Instead appears to be a basic smear job.	,1
698,500290098647547904,"Right when we thought things were beginning to cool down, bam! #Ferguson	",0
699,500290456845299714,Here's the police report. Somehow #Ferguson cops valued a box of Swishers at nearly $50. Time to stop smokin I guess http://t.co/8ZkvrHkApc	,1
700,500290464621559808,#Ferguson cops beat innocent man then charged him for bleeding on them: http://t.co/u1ot9Eh5Cq via @MichaelDalynyc http://t.co/AGJW2Pid1r	,1
701,500290867681587200,"This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?	",1
702,500290977798836225,#Ferguson PD releases robbery incident report smearing #MikeBrown but not shooting incident report. Did they think we wouldn’t notice?	,1
703,500291116403789824,"Let's not forget that even if Mike Brown did shoplift, that's not why police said he was stopped or why he was shot. #mikebrown #ferguson	",1
704,500292129802186752,"Follow Amnesty delegation on the ground in #Ferguson to observe, collect testimony http://t.co/srQ7W2vAyx	",0
705,500292202845982720,So basically #Ferguson PD hijacked what was supposed to be a press conference about Darren Wilson to call Michael Brown a criminal #NMOS14	,1
706,500292684192686080,Students at Howard University show solidarity w Michael Brown and protestors in #Ferguson http://t.co/m2unGRcFXI	,0
707,500292806175236096,"The surveillance photos, the police report, and this witness account. #Ferguson http://t.co/Sbx9tfA5FA http://t.co/JGgtaXYOxz	",1
708,500292917957648384,So in 5mins mike brown shaved his head and changed his scandals to shoes. I think your being lied too #Ferguson http://t.co/GSaYdYUhJr	,1
709,500293392060780546,"Assuming #MichaelBrown and #DorianJohnson were involved in robbery, when can we expect President Obama's apology to the #Ferguson PD?#tcot	",1
710,500293511632388097,"Well, it took Twitter about 5 minutes to completely demolish the #Ferguson police's smear conference.	",0
711,500293830827331584,"Cops or Soldiers? Pentagon, DHS Helped Arm Police in #Ferguson with Equipment Used in War http://t.co/HDGm3wFUL7 http://t.co/qRH4Y1nWPy	",0
712,500293872162205697,Looks like #Ferguson PD spent their whole week on a smear campaign against #MikeBrown instead of investigating or being at all helpful.	,1
713,500294349872062464,So a large Negro robbed a store and then the cops saw a large Negro.WHAT WERE THEY SUPPOSED TO DO?!?!Perhaps not execute him. #Ferguson	,1
714,500294693356175360,"I'm not retweeting the pic of #MikeBrown's body, but evidently he lost the hat and changed his shoes and shorts. And lost ~40 lbs. #Ferguson	",1
715,500294803402137600,Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn	,1
716,500295333486657536,Look at his arrive time on the report. This man was still in the store. Exlplain this. #Ferguson #FergusonShooting http://t.co/caOWNddXxa	,1
717,500295393301647360,The other day I asked a manager at the #Ferguson Market if police had requested surveillance video. She said no.	,1
718,500295570393542657,I don't apologize for my blackness... Y'all got that? #FergusonShooting #Ferguson. http://t.co/FzVA1M9GRN	,0
719,500296080710705152,Cigarettes on Staten Island. Cigars in #Ferguson. Are these seriously enough to take a life?	,1
720,500296090671796224,Our account from the ground in #FergusonProtesting 4 #JusticeForMikeBrown? Know your rights https://t.co/bqWdKblUoM http://t.co/A60AYAS1GV	,0
721,500296158476906496,"Witness to #Ferguson shooting atty confirms Brown took cigars from store.  Client told FBI he ""did take cigarillos"" http://t.co/j9BARBU0c7	",1
722,500296369224310784,Protests continue at the QT #ferguson https://t.co/qF2N92L9Zn	,0
723,500296692713783298,"So in #Ferguson, robbing a convenience carries the death penalty. Got it.	",1
724,500296988077076480,So Americans think excessive police presence in #Ferguson was too muchHow do you stop hooligans from looting? Ice Cream Truck and songs?	,0
725,500297243371798528,Why do whites run a mostly black town? See what's fueling long-simmering tension in #Ferguson http://t.co/sgMZFUhch8 http://t.co/K3s69KltKA	,0
726,500297358908071936,Arrived in Crestwood where officer Darren Wilson lives. When I knocked police officer rolled up and told me Wilson left days ago #Ferguson	,1
727,500298091627823104,It took the police 5 days to concoct this tale and this is what they came up with? #ninjaplease #ferguson	,1
728,500298315368390657,#Ferguson police once beat a man then charged him with destruction of property for bleeding on their uniforms http://t.co/KbTFfyI8mw	,1
729,500298588992593920,Police have named the cop who shot Michael Brown. @alicesperi's latest report from #Ferguson: http://t.co/1K79nsOtx3 http://t.co/cV3VCkUR6L	,1
730,500298752469770240,Shoot unarmed kid.Conceal evidence.Impose martial law.Harass reporters.Smear the victim.Worst. Police. Ever.#Ferguson #MikeBrown	,1
731,500298847550472194,"If #MikeBrown is indeed the robber, where’s the red ball cap? Sandals? Stolen cigars? #ferguson	",1
732,500298981558063107,The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/JawJSRGJ9m http://t.co/B9lA31LLis	,1
733,500299227969646592,Let me be very clear: The #Ferguson police and America are playing with fire if there is an attempt to justify the murder of #MikeBrown	,0
734,500299904817049600,"RT .@rolandsmartin: This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?	",1
735,500300813835988992,"They wanted u 2 believe that #TrayvonMartin was a criminal, #EricGarner a criminal, #RenishaMcBride a thief, &amp; now #MikeBrown #Ferguson	",1
736,500301418406744064,"Took a week, but we finally at the moment where Mike Brown Is officially a suspect in his own murder. #Ferguson	",1
737,500301519854379008,You release the robbery report and not the shooting report? Do you think we don't see you?#Ferguson PD?	,1
738,500301870145880064,"""Activists"" call #Ferguson PD ""pigs,"" ""racist,"" ""apartheid,"" and ""occupiers'--then ask why so few young blacks apply to become cops.#tcot	",0
739,500302115458523136,#Ferguson police once charged a man with property damage because his blood got on their uniforms when they beat him.http://t.co/vceyBKQgwv	,1
740,500302383747194880,Y’all notice #Ferguson &amp; St Louis county have NOT released the autopsy report. Trajectory of bullets matters in death of #MikeBrown	,0
741,500302577557573632,"Media, we will not allow you to spin this story to make it seem as if #MikeBrown deserved to die. Nope. We won't let it happen. #Ferguson	",0
742,500303238810574849,Someone with better eyes than me please #checkthedatestamp on the bottom left photo. Isn't that JUNE? #Ferguson http://t.co/PTNuxY2v5B	,1
743,500303431928922113,"Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists #Ferguson	",1
744,500303864495882240,"I'm so very proud of you America. Every young, senior, veteran, sane non-violent person for justice #NMOS14 #Ferguson http://t.co/oVgY9x5Nzn	",0
745,500305514447003649,"""#Ferguson PD charged a man with destruction of property for bleeding on their uniforms while 4 officers beat him."" http://t.co/x4K1rHyXdn	",1
746,500306548841660416,This is the sassiest protest sign I have ever seen. I love our black queens! 😭 #Ferguson #MikeBrown http://t.co/C6zk8Fwb0Y	,0
747,500306837103968257,"In the USA, if a cop says something, it automatically becomes fact. By law media must report it as fact no matter how outrageous. #Ferguson	",0
748,500307001629745152,It appears that #Ferguson PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.	,1
749,500307273659318272,IF YOU DONT STAND FOR SOMETHING🚶👏🙏✊ YOULL FALL FOR ANYTHING 🏃 🔫👮 #RipMikeBrown #Ferguson http://t.co/nLEabIVDhk	,0
750,500307863894786048,This puts it all in perspective. #Ferguson #MikeBrown https://t.co/1TDLeoJpIF	,0
751,500308076004929537,"Possible ""robbery"" took place and BAM! Like magic it's as if another UNARMED black youth being murdered has been forgotten #smh #Ferguson	",1
752,500308546815131648,"Embarrassed, 'activists"" morph from ""why stop #MichaelBrown?"" to ""why so many shots?"" Next it's ""why not use a squirt gun?""#Ferguson#tcot	",0
753,500308574703452160,"Even if #MikeBrown was running down the street with a bag full of boosted goods, he deserved a trial. Not a street execution. #Ferguson	",1
754,500308705083400193,BREAKING: Lawyer says that Brown's friend confirms that he did take the cigarillos (via. MSNBC) http://t.co/G6wckF1hVm #Ferguson	,1
755,500308708988301312,"The ""Robbery"" Incident Report released by #Ferguson PD today is sketchy at best. What stood out? NAMING #MikeBrown. How did they know?	",1
756,500309193526882306,This isn't the first time #Ferguson PD lied. Read this article. http://t.co/3miqibGdzQ	,1
757,500309222635360256,"Every incident report I've seen says ""the suspect was X,"" ""the suspect did Y."" On the #Ferguson report, #MikeBrown is ALREADY NAMED. HOW??	",1
758,500309381930844160,Do you understand what I'm saying? How had they already determined #MikeBrown was the suspect when the #Ferguson report was written?	,1
759,500309745350508545,"*IF* the report was written same day as the shooting, as bungling as #Ferguson cops have been, we're to believe they had #MikeBrown's name?	",1
760,500310127896199168,"#Ferguson PD made #MikeBrown the suspect in that ""robbery"" police report. ON WHAT BASIS DID THEY NAME HIM? Unless it was written after....	",1
761,500311883669585920,Georgia Rep. Hank Johnson proposed legislation on Thursday aimed at demilitarizing domestic police forces. http://t.co/JZFYPlfS3U #Ferguson	,0
762,500312651797233665,#MichaelBrown death in #Ferguson just one of many cases of police killing unarmed black people. What the data shows: http://t.co/EK9X1nKJ2U	,0
763,500312670260957185,#Ferguson Chief confirmed name of officer who shot #MichaelBrown is Darren Wilson. @ksdknews	,1
764,500313811195158528,"Captain Johnson: ""Last night was a great night."" #Ferguson	",0
765,500314545345552384,"It's a lot more quiet here at #qt as Capt. Johnson speaks. One guy just yelled ""we want answers."" #ferguson #ksdk http://t.co/XpWHqqvzl6	",0
766,500314788610985984,Thoughts are with #Ferguson. We need 2 collectively take a stand against senseless violence that confronts our youth. http://t.co/skxSjMHzF8	,0
767,500314823117115393,"Captain Johnson: ""What happened last night is what's going to happen here forward."" #Ferguson	",0
768,500315237375954944,#Ferguson shows how a militarized police force can compromise our rights and our safety #JusticeForMikeBrown http://t.co/pNIamkQAEi	,0
769,500315291168276480,#Ferguson police say shooting death of Michael Brown came after teen was suspect in robbery: http://t.co/KSXV15Y5yw http://t.co/qi7Z5SUWtS	,1
770,500315532382707712,Ron Johnson says he would have liked to been consulted by #ferguson chief Jackson about today's release of info. http://t.co/5GSXss901U	,0
771,500315536937324544,"Most-shared #Ferguson news images, as published on @mashable http://t.co/EG1uF1y5dOLINK: http://t.co/LSOpxeYLCt http://t.co/bMjf7TjtLP	",0
772,500315609171636225,"Captain Johnson: ""You're going to see a bunch of smiles, a bunch of hugs, and a bunch of conversations"" tonight in #Ferguson.	",0
773,500315984910372864,It's nice to see officers with name tags on from Missouri State Highway Patrol. #Ferguson cops still not wearing them.	,0
774,500316005089181697,#Ferguson cops beat this man – then charged him for getting blood on their uniforms http://t.co/oLmNINLm1x http://t.co/x6dnPvSU5H	,1
775,500316260081889282,#Ferguson: Towns Don't Need Tanks http://t.co/304W7l7neh	,0
776,500316380063748096,Captain Johnson says #Ferguson police did not consult with him before they released the name of #DarrenWilson. He wishes they did.	,0
777,500317579060449280,I stand with #Ferguson.	,0
778,500317687239966722,"Very eager to hear why #Ferguson Chief Tom Jackson didn't tell new man in charge, Capt. Johnson, he was releasing #MikeBrown incident report	",0
779,500318003024494596,"Captain Johnson: ""This is our opportunity to show that you can trust (police)."" #Ferguson	",0
780,500318336719134720,"Captain Johnson: ""I know we're scared and I know we've fallen. But I know He's going to pick us up."" #Ferguson	",0
781,500318966422589440,"@GovJayNixon: ""I think the focal point here still remains to determine how and why #MichaelBrown was killed and to seek justice."" #Ferguson	",0
782,500318980007948288,You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson	,0
783,500319233558192128,Missouri Governor Jay Nixon is delivering remarks on the Mike Brown case. #Ferguson	,0
784,500319675797209088,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson	",1
785,500319801344929795,"The day #Ferguson cops told a dirty, bloody lie (via @thedailybeast): http://t.co/gnAlHsS7tu http://t.co/vpqnDDVd2u	",1
786,500320235841265665,And how are some of y'all so quick to believe the same police dept. that threw tear gas at folks in their gatdamb front yards. #Ferguson	,0
787,500320286341099523,"#Ferguson is 60% black, but virtually all its cops are white. http://t.co/U7Yk4s4nyE http://t.co/gHlnoPH4dK	",0
788,500320316602974210,"At my request, US Comm'n on Civil Rights approves letter to DoJ requesting inquiry into racial composition of #Ferguson PD and City Council	",0
789,500320616428601344,"Community asks Nixon, ""why was your response delayed to our community?"" #Ferguson	",0
790,500320680810795009,"#Ferguson PD beat, &amp; charged innocent man with ""Property Damage"" for bleeding on officer's clothes @YourAnonNews  http://t.co/cdyvEIzZRw	",1
791,500321184269881345,"Violence, brutality, suppression of free speech. Attacks on journalists. Yeah. Let's believe everything the Police say. #Ferguson	",1
792,500322242296041473,"If Michael Brown had been carrying a gun, would Republicans still say he had a right to bear arms? Or is that only for white men? #ferguson	",0
793,500322285916401664,Second lawsuit filed yesterday by @aclu_mo to protect #right2photograph &amp; video police public activity in #Ferguson http://t.co/yMVAOOh5xD	,0
794,500322373359661056,"This is what they call ""justice"" in #Ferguson http://t.co/mKnPV1LU4J	",0
795,500322486362202112,Why would the officer tell #MikeBrown to get out of the street if he was a suspect? #Ferguson	,1
796,500324234821124096,Alleged theft of cigars is not a reason to shoot dead an unarmed teenager. #MichaelBrown #Ferguson	,1
797,500325111497777152,"Why has no reporter interviewed the 'Brown' convenience store 'desi' owner in #Ferguson, robbed by Michael Brown? http://t.co/hSLilKVta0	",0
798,500325220193153024,!! #Ferguson cops once nabbed wrong man but charged him w/ property damage for bleeding on uniforms-they had beat him http://t.co/p5TRiQtWFY	,1
799,500326267640905728,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/zmzd813Jzb	,1
800,500326873407455233,Harvard students stand in solidarity with #MikeBrown &amp; the #Ferguson community. #HandsUpDontShoot #HBLSA http://t.co/eKiMdz0MIr	,0
801,500327106824245249,"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc #Ferguson PD didn't release any info about the shooting.	",1
802,500327120770301952,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson	,1
803,500327581514993665,"""Da man wit the chips"" in this iconic photo from #Ferguson has been identified. http://t.co/20Cn7JKmTU http://t.co/ES4SXqalOf	",0
804,500328049058279424,Everyone assumes everyone has a gun in America. And they're usually right. That's the problem. #MichaelBrown #Ferguson	,0
805,500328451929559041,"#Ferguson #WeArePeace Met a young man who told me, ""We aren't here for colors. Black isn't a color, We are all Equal  http://t.co/yO18uiiOPZ	",0
